,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0173836585201679,0.2189236700960894,0.023229065062589108,0.03713711218844499,-0.005136310816799313,0.0046295651331979175,0.009529911299973876,0.011266594362415311,0.03211446195666901,0.017296658301049258,-0.006535279794069659,0.009466261103820161,0.004169987451864032,0.07898487207922526,0.007994057978393717,0.00624829314623125,-0.006957133293623337,0.029510565717954552,0.011838237038163965,-0.0011650389800829306
1,0.017012881322320515,0.18140550743979503,-0.0035527920890039023,0.03570994237173113,0.01885224972399202,0.00038914645792164124,0.012016748903610359,0.02600973801478077,0.06444273593219733,0.033663735461906534,0.07146985158032293,0.012868717947127337,0.015284747785204533,0.012533288781003918,-0.0020403964551180425,0.010272412847365171,0.02339190897631285,-0.029333349585923447,0.014141159756550068,-0.014609026620402962
2,-0.012589233740069067,-0.42383832153774065,-0.00961722756222251,-0.01406621555562877,0.01985000706612302,-0.004551823216076247,0.004383551919353408,-0.0074603552710653135,0.00873101417350604,-0.0012261993039943222,0.029016827951328383,0.0009891802530842125,-0.006661384293547143,-0.008748811530003103,-0.0018837716002420629,-0.002143229313680317,0.08879491131198888,-0.030012232089225384,0.004025253290315863,-0.008062732400617402
3,2.2430073680395593e-05,-0.37145227316039775,-0.009301625003831903,0.014452153174191996,-0.012558336922328016,-0.0027944943679476327,-0.011568943470076682,-0.013000983814525847,0.0014145614520617105,-0.019364107816063094,-0.018867173219307157,-0.003270632267789625,0.0032505432533767057,-0.012398004592936161,-0.0017989900331642045,-0.002834357911784516,0.0042003136812325675,-0.03537826850869464,0.006543910452137724,-0.00536651244618523
4,-0.004080383581304569,0.2268145602059716,0.016407805082073155,-0.005583168250641775,0.025098959842089333,0.008550224560029301,0.005878109452624567,0.0012764889869287886,0.0241109329054316,0.004549861293980423,0.026293691745766356,0.0064387153927265555,0.006373055945418704,0.05400014427873519,0.008581748793551041,0.005749216796131911,0.03835783726604571,-0.0021572535463792045,-0.0008184697913905896,0.014087131173851103
5,-0.009495101499878627,0.19619559920553137,-0.010916954590385284,0.06101332098788913,0.01489501730410596,0.0007268658297206439,0.007741294353252781,0.00626312646459626,0.028175417759394614,0.030466692989422183,0.044825695540809625,0.005170112894846258,0.006436379979122455,0.06351555128045687,0.019681409628542812,-0.00043009992861961656,-0.012068767948992185,0.01709559782026687,0.009091949171767626,0.02154610130978306
6,-0.006573471924411598,-0.11636153864168286,-0.01109808921342433,-0.0081316925284089,-0.024097630473478987,-0.013763818433258608,-0.002360689296420937,-0.029744562605052892,-0.0012759219563406947,-0.03884215057289652,-0.014037731118096433,-0.028504000962910534,-0.013311972447219595,-0.04624092242158099,-0.009681386722967788,-0.00935947506128439,-0.019351088291826142,-0.05477234776528806,-0.03279318905048321,-0.019769111961294605
7,-0.0006620870008039622,-0.3883574903375644,-0.014060703131977244,-0.024471394612939228,-0.007106068942471522,0.0005210564003732977,0.0045109576918122216,0.002560972023033493,0.011058166801736985,-0.010512616473536532,-0.015868246749553835,-0.0009388748643792051,-0.004866968714525729,-0.013958487967618748,-0.003551671406436716,-0.007190560576329082,0.004057199620093918,0.004113365390977808,0.005869942988896134,-0.011217281587179401
8,-0.003549166923968923,0.2379281329197654,0.03167764972392005,-0.010493379907065253,0.018022249564275873,0.0015756545636207338,0.003962072822415404,0.007665809926831771,0.0399394787147409,0.04046430877193867,-0.014104943561458862,0.007416259884436027,0.019555923558448686,0.0863708258823657,0.009287650392437268,0.012097259987936222,0.014703837944422342,-0.013859079420223484,0.012505893727651695,-0.0012372300208695047
9,-9.163561739951424e-05,0.20217456000423661,0.07637485204956725,0.047737719441148685,0.010676873793318867,0.016459345335692238,0.0031108230430122352,0.025252173929962502,0.014777189630071267,0.045378884886561374,0.0011922661825166199,0.005037942333545144,0.06979174188102556,-0.003474412415921733,3.821413879960461e-05,0.0018228884698005,-0.015008992883738827,-0.027852799404796413,0.0186343410971674,0.007897232657068907
10,0.025524759792058857,0.1937032010236736,0.03876080517911562,-0.01577001959292303,0.013069317324152164,0.0019646438213041057,0.020392519286841534,0.013060896911247621,-0.02354622628557795,0.023548809829904094,-0.003074727570243205,0.004764495112693525,0.008903132742455303,-0.005916693663176143,0.00315437110317971,0.011754882121098245,0.09486425893107393,0.07518298358945633,0.02171876290031072,-0.0021309640050718383
11,-0.08278491496836293,0.13644975731903952,-0.06366508585228063,-0.041205177375037934,-0.028263890675795433,-0.06851668627624688,-0.007441327655032382,-0.020479101496524186,0.01892236033338834,-0.02967983048606601,-0.013651016752753074,-0.030723078863801514,-0.02837093260824806,-0.04195744485887321,-0.01059264166719731,-0.03894414254427468,-0.048562000550944596,-0.07362070070220705,0.0005369518433190868,-0.027521887610702914
12,0.021440657678401778,0.22015567805169148,0.031286028276281734,-0.015381055098925706,0.01860493923300271,0.007532069012038812,0.006023754386910465,0.03129750977345891,0.014502299794365296,0.03745919063979082,0.0653749406060764,0.016015763389817472,0.013085360684404773,-0.0029465163645591105,0.01191190421542029,0.02525498984526737,0.013805180817735846,-0.017607714946884304,0.005353390384664186,-0.0032391618273572803
13,0.02520957700830872,0.20081548264704882,0.023337191751446162,0.015522070677410096,0.008905298051445241,0.0014109300220766605,0.014052153778898901,0.021679345715699874,0.010343737977221759,0.03172479078140889,-0.006253518983360761,0.010988125769189632,0.001672304170634525,0.04649523432811306,0.02913103950786267,-0.004443621633537345,0.006793938469900825,0.052789297406779456,0.01725431158901075,-0.007498480483946066
