,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.017383658520168852,-0.21892367009609365,-0.02322906506259155,-0.03713711218845882,0.0051363108167969875,-0.0046295651332044965,-0.009529911299975073,-0.01126659436241324,-0.03211446195666806,-0.017296658301050868,0.006535279794067914,-0.009466261103820824,-0.004169987451860395,-0.07898487207923227,-0.0079940579783938,-0.006248293146231706,0.006957133293623334,-0.02951056571795304,-0.01183823703816264,0.0011650389800825626
1,-0.01701288132231545,-0.18140550743979397,0.0035527920890072603,-0.035709942371720184,-0.018852249723990726,-0.000389146457933727,-0.01201674890360891,-0.026009738014777493,-0.06444273593217778,-0.03366373546191007,-0.07146985158031895,-0.01286871794712665,-0.015284747785212783,-0.012533288780999902,0.0020403964551196406,-0.010272412847370179,-0.02339190897629826,0.02933334958592557,-0.014141159756553617,0.014609026620401122
2,0.012589233740072446,0.4238383215377548,0.009617227562222103,0.014066215555628496,-0.01985000706612195,0.004551823216075006,-0.00438355191935356,0.007460355271062513,-0.008731014173500674,0.0012261993040014792,-0.029016827951332837,-0.0009891802530853123,0.006661384293548384,0.008748811530002759,0.0018837716002403993,0.0021432293136801474,-0.08879491131198018,0.030012232089223368,-0.004025253290315412,0.008062732400617896
3,-2.2430073678266152e-05,0.3714522731604017,0.00930162500383497,-0.014452153174193435,0.012558336922327261,0.0027944943679465476,0.01156894347008282,0.013000983814525208,-0.001414561452059205,0.019364107816060943,0.01886717321930701,0.0032706322677892273,-0.0032505432533761138,0.012398004592936107,0.001798990033171804,0.002834357911783155,-0.004200313681232928,0.0353782685086979,-0.0065439104521387015,0.005366512446193511
4,0.004080383581304887,-0.22681456020597082,-0.01640780508206959,0.005583168250641934,-0.025098959842086956,-0.008550224560028241,-0.005878109452627281,-0.0012764889869272171,-0.024110932905431252,-0.0045498612939817926,-0.02629369174576803,-0.0064387153927265225,-0.006373055945421233,-0.05400014427873346,-0.00858174879355114,-0.00574921679612958,-0.03835783726604523,0.0021572535463818127,0.0008184697913924927,-0.014087131173849491
5,0.009495101499878653,-0.19619559920552834,0.010916954590383677,-0.061013320987889905,-0.014895017304109458,-0.0007268658297193147,-0.007741294353254104,-0.006263126464599321,-0.02817541775939452,-0.030466692989423873,-0.044825695540811075,-0.005170112894848034,-0.006436379979123029,-0.06351555128045955,-0.01968140962854078,0.0004300999286204315,0.012068767948992387,-0.017095597820270952,-0.009091949171768228,-0.021546101309783086
6,0.006573471924417684,0.11636153864168168,0.01109808921342376,0.008131692528406235,0.024097630473478286,0.01376381843325602,0.002360689296421381,0.029744562605051553,0.0012759219563416874,0.038842150572899484,0.014037731118096286,0.0285040009629105,0.01331197244723254,0.04624092242157993,0.00968138672297113,0.009359475061285014,0.01935108829182572,0.05477234776528828,0.03279318905048266,0.01976911196129446
7,0.0006620870007990269,0.38835749033760647,0.014060703131968952,0.024471394612938215,0.0071060689424702695,-0.0005210564003556867,-0.0045109576918133465,-0.0025609720230316715,-0.011058166801748502,0.010512616473535397,0.01586824674955009,0.0009388748644052591,0.004866968714494041,0.01395848796761452,0.0035516714064945366,0.007190560576324379,-0.004057199620043984,-0.0041133653909756745,-0.005869942988887796,0.011217281587176742
8,0.0035491669239791812,-0.23792813291976256,-0.031677649723921494,0.010493379907066716,-0.018022249564272272,-0.0015756545636151098,-0.003962072822416505,-0.007665809926834223,-0.03993947871473975,-0.040464308771934306,0.014104943561456152,-0.007416259884435872,-0.019555923558446195,-0.08637082588236411,-0.009287650392432806,-0.012097259987933852,-0.014703837944419547,0.013859079420226393,-0.012505893727652618,0.0012372300208718576
9,9.163561741420674e-05,-0.2021745600042307,-0.07637485204955181,-0.04773771944112898,-0.010676873793318992,-0.016459345335691402,-0.00311082304300946,-0.025252173929959498,-0.014777189630071443,-0.045378884886562054,-0.0011922661825127536,-0.005037942333543913,-0.06979174188100068,0.0034744124159242613,-3.821413879688854e-05,-0.0018228884697891808,0.0150089928837407,0.02785279940479899,-0.018634341097165854,-0.007897232657067288
